source,image,airfield,airplane_cabin,airport_terminal,alcove,alley,amphitheater,amusement_arcade,amusement_park,apartment_building/outdoor,aquarium,aqueduct,arcade,arch,archaelogical_excavation,archive,arena/hockey,arena/performance,arena/rodeo,army_base,art_gallery,art_school,art_studio,artists_loft,assembly_line,athletic_field/outdoor,atrium/public,attic,auditorium,auto_factory,auto_showroom,badlands,bakery/shop,balcony/exterior,balcony/interior,ball_pit,ballroom,bamboo_forest,bank_vault,banquet_hall,bar,barn,barndoor,baseball_field,basement,basketball_court/indoor,bathroom,bazaar/indoor,bazaar/outdoor,beach,beach_house,beauty_salon,bedchamber,bedroom,beer_garden,beer_hall,berth,biology_laboratory,boardwalk,boat_deck,boathouse,bookstore,booth/indoor,botanical_garden,bow_window/indoor,bowling_alley,boxing_ring,bridge,building_facade,bullring,burial_chamber,bus_interior,bus_station/indoor,butchers_shop,butte,cabin/outdoor,cafeteria,campsite,campus,canal/natural,canal/urban,candy_store,canyon,car_interior,carrousel,castle,catacomb,cemetery,chalet,chemistry_lab,childs_room,church/indoor,church/outdoor,classroom,clean_room,cliff,closet,clothing_store,coast,cockpit,coffee_shop,computer_room,conference_center,conference_room,construction_site,corn_field,corral,corridor,cottage,courthouse,courtyard,creek,crevasse,crosswalk,dam,delicatessen,department_store,desert/sand,desert/vegetation,desert_road,diner/outdoor,dining_hall,dining_room,discotheque,doorway/outdoor,dorm_room,downtown,dressing_room,driveway,drugstore,elevator/door,elevator_lobby,elevator_shaft,embassy,engine_room,entrance_hall,escalator/indoor,excavation,fabric_store,farm,fastfood_restaurant,field/cultivated,field/wild,field_road,fire_escape,fire_station,fishpond,flea_market/indoor,florist_shop/indoor,food_court,football_field,forest/broadleaf,forest_path,forest_road,formal_garden,fountain,galley,garage/indoor,garage/outdoor,gas_station,gazebo/exterior,general_store/indoor,general_store/outdoor,gift_shop,glacier,golf_course,greenhouse/indoor,greenhouse/outdoor,grotto,gymnasium/indoor,hangar/indoor,hangar/outdoor,harbor,hardware_store,hayfield,heliport,highway,home_office,home_theater,hospital,hospital_room,hot_spring,hotel/outdoor,hotel_room,house,hunting_lodge/outdoor,ice_cream_parlor,ice_floe,ice_shelf,ice_skating_rink/indoor,ice_skating_rink/outdoor,iceberg,igloo,industrial_area,inn/outdoor,islet,jacuzzi/indoor,jail_cell,japanese_garden,jewelry_shop,junkyard,kasbah,kennel/outdoor,kindergarden_classroom,kitchen,lagoon,lake/natural,landfill,landing_deck,laundromat,lawn,lecture_room,legislative_chamber,library/indoor,library/outdoor,lighthouse,living_room,loading_dock,lobby,lock_chamber,locker_room,mansion,manufactured_home,market/indoor,market/outdoor,marsh,martial_arts_gym,mausoleum,medina,mezzanine,moat/water,mosque/outdoor,motel,mountain,mountain_path,mountain_snowy,movie_theater/indoor,museum/indoor,museum/outdoor,music_studio,natural_history_museum,nursery,nursing_home,oast_house,ocean,office,office_building,office_cubicles,oilrig,operating_room,orchard,orchestra_pit,pagoda,palace,pantry,park,parking_garage/indoor,parking_garage/outdoor,parking_lot,pasture,patio,pavilion,pet_shop,pharmacy,phone_booth,physics_laboratory,picnic_area,pier,pizzeria,playground,playroom,plaza,pond,porch,promenade,pub/indoor,racecourse,raceway,raft,railroad_track,rainforest,reception,recreation_room,repair_shop,residential_neighborhood,restaurant,restaurant_kitchen,restaurant_patio,rice_paddy,river,rock_arch,roof_garden,rope_bridge,ruin,runway,sandbox,sauna,schoolhouse,science_museum,server_room,shed,shoe_shop,shopfront,shopping_mall/indoor,shower,ski_resort,ski_slope,sky,skyscraper,slum,snowfield,soccer_field,stable,stadium/baseball,stadium/football,stadium/soccer,stage/indoor,stage/outdoor,staircase,storage_room,street,subway_station/platform,supermarket,sushi_bar,swamp,swimming_hole,swimming_pool/indoor,swimming_pool/outdoor,synagogue/outdoor,television_room,television_studio,temple/asia,throne_room,ticket_booth,topiary_garden,tower,toyshop,train_interior,train_station/platform,tree_farm,tree_house,trench,tundra,underwater/ocean_deep,utility_room,valley,vegetable_garden,veterinarians_office,viaduct,village,vineyard,volcano,volleyball_court/outdoor,waiting_room,water_park,water_tower,waterfall,watering_hole,wave,wet_bar,wheat_field,wind_farm,windmill,yard,youth_hostel,zen_garden
CNN,img_47.jpg,0.0011155928,0.0011476361,0.001183769,0.00044897525,0.00011167322,0.00014557061,0.00064219633,0.00035325935,1.3635848e-05,0.0004274944,2.9113202e-05,0.00014649799,8.66679e-05,8.412053e-05,0.00026372078,0.009829915,0.0043339967,0.0018747773,0.0041548517,0.0053738146,0.008426741,0.0023733692,0.0046961936,0.0010908991,0.0007556206,6.3769505e-05,4.372969e-05,0.001971546,0.0003338773,0.000614617,1.19594115e-05,4.7675734e-05,2.3549219e-05,5.2650776e-05,0.0008371483,0.002964582,2.9864434e-05,0.0004184554,0.0004218577,1.6232907e-05,2.9577197e-05,0.00017196532,0.00023882536,0.0009617579,0.009235496,0.00049292884,0.0001991227,0.00017152015,5.8532143e-05,0.00015777806,0.0039938986,7.669232e-05,4.056669e-05,6.465986e-05,9.8744975e-05,0.00047237257,0.001219336,7.109974e-05,0.00020979365,3.7272235e-05,0.00020059069,0.26738465,1.6228187e-05,0.000114633054,0.0005668017,0.0037204302,1.5836787e-05,1.4155043e-05,0.010514698,0.00027606168,0.0005443751,0.00046049108,0.000519273,9.097798e-06,5.331916e-06,0.00017533296,0.00047078097,0.00025003083,3.8998365e-05,2.7096326e-05,0.00011992528,7.6226556e-06,3.109692e-05,5.5758675e-05,2.0543246e-05,2.7446598e-05,4.951798e-05,1.7370763e-05,0.0020962257,0.00050595315,0.00084392173,2.432026e-05,0.015046807,0.005115109,3.0176207e-05,0.0017358643,0.0023907046,1.5863572e-05,6.381215e-05,0.00014315487,0.0010740518,0.06260451,0.029009566,0.00097611273,1.5871276e-05,2.4066234e-05,0.00032637268,4.265565e-06,3.4574794e-05,5.018159e-05,4.5997404e-06,7.4444266e-05,0.00020731348,4.003008e-05,9.1682305e-05,0.0028345112,6.406404e-05,1.923865e-05,2.0350319e-05,2.5594198e-05,0.00012402298,5.5249784e-05,0.00016539196,0.00030610355,0.0024193837,1.8080867e-05,0.0069496315,5.877726e-05,0.00019344762,0.0028049448,0.0041485084,0.00012556919,0.00074608345,0.0005009956,0.00041749078,0.00051005854,7.946642e-05,0.0004892734,4.6004352e-05,0.0010908002,2.1424026e-05,2.4661795e-05,7.783369e-06,1.625723e-05,0.0018465285,2.1204374e-05,0.0004880538,0.00014117263,0.0002455313,0.00023257568,6.658548e-06,4.919731e-06,1.9285697e-05,5.733812e-06,1.9866698e-05,3.5935267e-05,0.0014522152,0.00018632067,0.000919069,1.3173909e-05,3.5828776e-05,5.2691565e-05,0.00020560603,5.7022142e-05,9.913665e-05,4.967203e-05,2.480982e-05,2.7933831e-05,0.004050581,0.001715829,0.0017112191,0.00013676578,0.0008213088,1.0937929e-05,0.001169836,0.00011360893,0.00043148093,0.0003742638,0.000100282195,0.00077869784,2.6933067e-05,1.7456256e-05,0.00011663442,4.451534e-06,5.854579e-06,0.00045542055,5.8933016e-05,8.980909e-05,0.0037609197,0.003235919,5.138288e-05,0.00022144809,0.00045490143,1.3426261e-05,5.188935e-05,9.0043985e-05,0.0079938825,3.9304905e-05,0.0003978045,4.3493288e-05,0.00012439089,0.00017828132,0.0048751445,0.00017119756,4.974423e-05,2.4672358e-05,0.00012501453,0.0005238775,0.00087212434,3.1217587e-05,0.009468495,0.14780839,0.00040107177,2.6199521e-05,3.3866017e-05,7.727075e-05,0.00309873,0.00027903917,5.1056002e-05,0.042430766,4.046413e-06,5.7953148e-05,0.000299165,0.00015722877,2.8205377e-05,0.017243732,5.696583e-05,0.001383288,0.00045306914,1.7487582e-05,3.8298447e-05,2.9589442e-05,6.88253e-06,1.897754e-05,1.8869854e-05,0.0005654649,0.005790316,0.00012165419,0.00049753604,0.0049606985,0.00029731082,0.0012052165,3.361279e-05,3.6252946e-05,0.0084642805,1.25218385e-05,0.018823098,0.00021545848,0.000724048,6.4968017e-06,0.00043500157,3.668256e-05,1.8084316e-05,0.00012653002,0.00016808911,0.00054691394,5.0896546e-05,0.00024788547,1.6016254e-05,5.623111e-05,2.36711e-05,0.00033836882,0.00054657663,0.0013973678,0.004809326,3.3150234e-05,7.3496805e-05,9.74163e-05,0.0015723694,0.0027501862,0.00010690163,1.40635175e-05,2.287053e-05,0.0002204363,9.560045e-05,0.00033586755,0.0013162695,0.00035209834,0.00021407269,9.674429e-06,0.01504411,0.00038717003,0.0020841795,5.8994367e-05,7.2999996e-05,7.377046e-05,4.9436494e-05,4.2143605e-05,1.1652841e-05,2.0295236e-05,2.4489556e-05,5.1252067e-05,2.226094e-05,0.0004217201,0.00062950497,0.00017417085,1.7719387e-05,0.010012118,0.0010670286,7.988516e-05,0.0006876711,0.0006649309,0.00017629084,0.0015545014,4.227898e-05,0.00049652875,3.2161763e-05,7.866358e-06,0.00073702005,7.0136826e-05,0.0013361692,0.00065817655,0.00016396189,0.0009027627,0.0019410357,0.00051414623,0.004028522,0.00029346452,0.00048811757,0.00035789213,0.005953418,0.00025552872,0.00015887669,2.1593374e-05,4.796121e-05,0.00022121634,4.7794096e-05,0.00011741788,0.00014860604,0.09723508,8.781823e-05,0.0026975507,0.0025681339,1.5393636e-05,1.871383e-05,0.000840517,0.0019336564,0.0016800122,2.3656454e-05,8.667323e-06,2.7825989e-05,4.2757412e-05,2.7470194e-05,0.0015356996,8.483388e-06,1.1850487e-05,0.0014612844,8.963629e-06,0.00013188196,9.701944e-06,1.7689264e-05,0.0026659758,0.0017090973,0.0015621311,2.1524498e-05,1.2794211e-05,0.00014868668,1.6719468e-05,4.8441994e-05,2.3196906e-05,1.9401085e-05,2.1876642e-05,1.4117995e-05,0.00035527025,8.0511105e-05
CNN,img_48.jpg,1.895663e-07,5.407404e-07,1.9867494e-07,1.5675727e-08,5.3678413e-09,1.1972374e-07,6.275478e-08,5.7955607e-08,4.5798476e-09,2.268198e-08,2.0224665e-08,4.3370992e-08,5.109816e-08,4.11826e-08,1.6067484e-06,4.0934955e-07,1.9602932e-05,7.035592e-08,3.5838584e-05,9.861326e-08,1.0296436e-06,2.438196e-07,3.6897895e-08,1.5090613e-07,1.6500194e-07,1.0223452e-08,2.0632873e-09,2.6385322e-05,3.1269476e-08,6.382733e-08,1.2612887e-09,1.1256936e-08,1.878032e-09,7.649144e-09,2.368344e-08,2.228357e-06,1.4370569e-08,2.3282665e-08,5.8704013e-06,4.5547353e-08,1.7231917e-09,7.773943e-09,3.3005485e-08,2.2472781e-08,9.039049e-08,2.1460729e-09,2.4233344e-07,6.7789024e-08,9.356759e-10,6.319509e-09,1.8538976e-06,6.128806e-09,1.8982425e-09,2.7805987e-07,6.66966e-07,1.3125195e-08,2.5374976e-07,6.18482e-09,1.5856818e-08,3.6409968e-09,2.8655106e-06,0.000109461784,2.0509447e-08,4.0015024e-08,3.1180857e-08,6.318683e-07,9.115553e-09,9.266576e-09,1.7560471e-06,1.6123986e-08,1.7701365e-07,9.4740304e-09,9.379425e-08,9.881576e-10,8.644909e-10,1.1900817e-07,5.9617996e-08,1.0196131e-06,3.5693548e-09,3.886006e-09,1.1179687e-07,1.5545486e-09,1.2985922e-08,5.4148557e-09,1.9122814e-08,1.887041e-09,4.0142857e-07,1.9325317e-09,1.04316214e-07,1.0534629e-08,1.4420846e-06,2.6401542e-08,8.667116e-06,1.03639344e-07,1.6646791e-09,5.6264714e-08,2.6035406e-07,4.2864842e-10,1.07268505e-07,1.8377303e-07,1.539081e-06,0.022159494,0.000827441,7.613084e-07,1.2998999e-09,7.269032e-10,1.5827478e-08,4.6219412e-10,2.1152105e-07,1.6117466e-08,3.73281e-10,2.5515938e-09,7.992315e-08,3.425721e-09,1.795399e-07,2.058009e-07,3.2475922e-09,7.540602e-09,1.3611121e-09,1.3435963e-08,3.870757e-07,3.8854672e-08,2.159774e-07,1.20362955e-08,1.0247666e-07,1.0708121e-08,1.0482502e-07,4.588355e-09,4.2742588e-08,1.9686713e-07,3.3169366e-07,3.2895187e-08,1.9024426e-06,1.6919495e-08,2.4162071e-08,6.3650084e-08,3.9243005e-08,2.8893749e-07,2.4021447e-09,1.9663054e-07,2.2023317e-09,2.133881e-09,4.1349973e-10,1.7140689e-09,3.168229e-07,2.2213877e-09,2.5713294e-07,7.1576814e-08,1.3633492e-07,3.657083e-08,1.9874562e-09,6.3597716e-10,3.2201135e-09,5.910395e-09,3.7803156e-09,3.2125311e-09,7.750433e-09,2.90393e-09,5.5487053e-08,2.3157538e-09,2.187813e-08,1.2563074e-08,5.3959603e-08,2.7843268e-09,4.3715154e-08,6.3645924e-09,1.5987761e-09,2.2053117e-09,3.1860555e-08,5.6041404e-08,2.5311869e-07,1.1116816e-08,9.655078e-07,9.212539e-10,2.1551568e-07,1.078371e-08,7.495712e-07,5.0616737e-08,8.0268414e-08,7.524658e-08,2.4368478e-09,4.382352e-08,1.135148e-08,5.7252275e-10,1.9189048e-09,1.18093524e-07,1.3734159e-09,2.5498714e-09,1.884978e-07,1.9208657e-07,6.9225986e-10,5.1529754e-09,1.5967528e-07,3.4919285e-09,1.0655673e-09,7.964869e-10,4.2164103e-07,1.796292e-08,3.702608e-07,1.094482e-08,1.0985582e-08,8.508258e-09,3.211747e-07,8.716456e-09,1.5135235e-09,9.370993e-10,2.3789742e-08,1.9256217e-07,1.242998e-08,7.1630724e-09,4.278099e-05,0.9757671,6.981247e-06,3.3424747e-08,1.2761492e-09,8.366003e-09,4.5988013e-08,1.1097659e-07,9.934003e-09,4.0413624e-07,2.8778273e-09,1.6321386e-09,1.2492663e-07,2.1415363e-07,9.413773e-10,9.733207e-07,5.3005223e-08,3.0795846e-08,1.3658381e-08,2.312227e-09,2.8542193e-08,9.4458645e-09,1.0541176e-09,3.8169694e-09,2.066722e-09,1.0059042e-06,1.0722719e-07,9.751087e-08,2.3110094e-06,1.4476892e-07,2.327778e-08,1.805923e-06,2.5139583e-08,1.2466015e-09,0.00017244586,1.4408527e-08,1.9686115e-05,6.709056e-08,4.1419874e-08,2.1893145e-09,1.1112e-05,8.5478815e-09,3.2849105e-08,6.4070393e-09,8.80336e-08,5.7118035e-09,2.0404176e-08,2.8589593e-08,4.4541704e-10,2.2055948e-08,1.1543113e-08,1.7611791e-08,2.1578448e-07,4.1048476e-09,1.080573e-06,2.8987131e-08,2.9380094e-09,4.923697e-08,7.197918e-08,3.2257585e-08,2.1431525e-07,1.0645597e-09,1.1198622e-08,2.3660233e-08,6.410621e-07,1.9135356e-07,7.200277e-07,3.1446394e-08,6.2458962e-09,2.9123224e-09,2.1909733e-05,5.1182532e-08,2.497314e-07,2.143885e-08,2.5625528e-07,1.656369e-08,6.797962e-08,1.1699842e-09,8.4208135e-10,1.9030022e-09,3.4487653e-09,2.3512673e-08,2.6450635e-08,9.10001e-08,1.5751676e-08,1.6108392e-09,3.6531076e-09,3.2857017e-07,7.571805e-07,1.5588241e-09,4.576279e-08,3.7676053e-08,1.9025386e-08,1.0650436e-08,1.00125845e-08,7.955555e-08,3.8192125e-09,5.508999e-09,4.9225797e-08,2.775869e-09,1.4985076e-07,1.613617e-08,7.3304406e-08,2.2821857e-07,7.437259e-07,1.0092905e-06,0.000102751015,3.876954e-08,3.0838756e-08,1.3508793e-07,5.0077247e-08,9.950089e-08,5.1460853e-07,1.5175472e-09,3.8123784e-09,2.153244e-09,2.6400118e-09,1.2556223e-08,7.167022e-09,0.0006099248,4.409114e-08,1.4681644e-06,2.0570673e-07,3.8796895e-09,1.9147778e-08,4.1420662e-08,2.2776479e-07,6.1345835e-09,6.788733e-09,1.321237e-09,3.7394248e-09,2.8422442e-09,2.462776e-09,1.0810317e-08,9.0763225e-10,2.3189934e-09,5.2468696e-08,4.2445145e-09,1.724567e-08,2.5878535e-09,3.1391008e-09,4.439705e-08,4.977424e-08,1.2927778e-07,3.06005e-09,1.2500396e-09,1.4737784e-08,2.6315095e-10,7.51341e-09,3.7162027e-09,7.2528046e-09,5.1969375e-09,1.5832029e-09,5.373742e-09,2.2293134e-08
CNN,img_70.jpg,5.5141695e-06,0.00011697173,0.0001274219,3.2673444e-05,1.5553349e-05,6.5828954e-06,0.00010261961,5.2868047e-05,4.845537e-06,9.072136e-06,3.5005585e-05,9.019363e-05,0.000109540226,4.9406735e-06,0.10384347,1.0689293e-05,0.00011319258,3.544995e-05,0.0008972371,0.00023283869,0.00013521525,0.00014037102,3.99872e-05,1.2668767e-05,2.6838074e-05,7.775202e-06,2.0664534e-06,0.0003908264,6.797886e-06,7.3277856e-06,2.3753894e-07,2.479095e-05,2.8973209e-06,1.4143723e-05,6.6592793e-06,9.8280034e-05,1.3376521e-05,0.00023830394,0.00020854971,3.629363e-05,5.1114253e-06,2.4143661e-05,8.190835e-06,6.0564398e-05,7.379802e-06,8.238572e-07,0.00012165038,1.4381931e-05,4.3066103e-07,4.131506e-06,0.00093640096,2.7372928e-06,9.1105056e-07,9.363049e-05,0.0003284833,6.815471e-06,0.00013462594,6.1704027e-06,2.8179286e-06,1.3490141e-05,0.05174248,0.006899753,3.3969188e-06,1.6284013e-05,5.61584e-05,8.970305e-05,2.2745877e-05,7.3717056e-06,0.00069545023,5.414769e-05,0.00013357813,2.2455788e-05,4.134618e-05,1.0975584e-06,2.8189259e-06,1.0348686e-05,7.0148536e-07,0.0010805739,1.2713106e-06,1.0833329e-05,0.00013856085,6.048243e-07,4.8291513e-06,0.00024329346,2.7427503e-05,6.527551e-06,0.00012487704,1.3846613e-06,9.268672e-05,1.6231601e-06,0.00042360212,4.774349e-05,0.00040388724,1.9000867e-05,5.667922e-07,1.2702399e-05,0.000173323,3.0044922e-07,4.0406234e-05,9.11513e-05,0.000114737304,0.026547357,0.0017048974,4.945437e-05,5.0409312e-06,6.657101e-06,2.9008168e-05,4.201489e-06,0.0002228315,2.2426146e-05,1.6523721e-07,2.5202564e-07,4.859154e-05,1.8665058e-06,0.00023674525,0.0001745407,6.3255095e-07,2.0200669e-06,2.0119639e-07,9.817779e-06,2.4932904e-05,4.1664243e-06,2.5013092e-05,1.26159475e-05,3.3499095e-05,6.922911e-06,5.5540826e-05,1.9919964e-06,0.00012681817,0.0009166645,0.000544653,1.1500971e-05,0.0003444219,7.392781e-05,1.7029068e-05,1.530867e-05,7.9992816e-07,0.00010295663,6.549544e-06,1.6557828e-05,1.0798532e-06,1.0465308e-06,2.3110043e-07,1.1086702e-05,0.0002047535,6.752414e-07,7.869627e-05,2.5700547e-05,2.4457933e-05,9.109138e-06,7.989272e-07,2.6911295e-07,3.85158e-07,1.8140033e-06,2.517195e-06,7.899579e-06,3.846656e-06,1.4172288e-06,9.022795e-05,1.3383054e-05,4.1560765e-05,2.6714251e-05,9.166334e-05,6.149398e-07,1.7250122e-05,6.5906156e-06,5.3881913e-06,1.1994804e-06,3.2315464e-05,4.183389e-06,6.8275776e-06,3.885083e-06,0.0016739656,1.4768193e-06,8.177925e-06,1.4937672e-06,0.00020654744,4.207506e-05,1.7807786e-05,1.7716382e-05,1.580154e-06,1.3863269e-05,4.203353e-06,4.8395013e-06,5.3000786e-06,0.000104153354,6.2176616e-07,6.5978634e-07,6.9298862e-06,2.6099773e-05,2.7639558e-07,1.8441395e-06,6.2482686e-05,1.623068e-05,3.7554148e-07,1.6871564e-06,0.006232314,4.6839855e-06,0.00037163118,1.02464755e-05,1.4344781e-05,4.3954642e-05,2.2672868e-05,6.525895e-06,1.8718055e-06,1.6898537e-06,1.6836124e-06,6.690241e-06,2.4901441e-05,3.6752122e-06,0.000508597,0.7091827,0.023853928,3.0935244e-05,6.0503867e-06,2.7001827e-06,9.8057735e-06,7.830167e-05,1.5723037e-05,0.00021786794,6.0426655e-06,7.8282545e-07,7.965483e-05,4.375794e-05,1.2855152e-06,0.00022309367,3.1260344e-05,4.2737767e-05,1.6489437e-05,2.858461e-06,3.0609906e-05,5.5167316e-06,6.503922e-07,7.567828e-07,6.207199e-07,4.1388394e-05,0.00013189694,3.5997182e-05,0.0003640777,0.00010679618,3.1461218e-06,0.0019159118,0.00030253653,6.208442e-07,0.010567788,1.19106635e-05,0.0010172994,3.5875946e-06,3.3138306e-06,5.554991e-06,0.0003289717,8.2178985e-06,2.695252e-05,7.4502054e-06,7.295254e-05,8.448141e-06,3.943192e-05,8.827405e-06,1.181905e-06,6.873086e-06,1.06700945e-05,0.00014025246,0.00037279725,6.8919406e-05,0.0006169073,5.203587e-06,6.6251996e-06,2.3972549e-05,0.00010073367,4.250285e-06,3.1454514e-05,1.6376764e-06,1.3125705e-05,1.7765531e-05,0.0016114436,2.626354e-05,2.434335e-05,6.046432e-07,6.3961093e-06,1.7994387e-06,0.0015246326,1.7674092e-05,0.00015652324,5.5757964e-06,7.390617e-05,3.060929e-05,1.1514051e-05,1.2117391e-06,6.598845e-07,2.0261657e-06,1.958452e-06,9.8836135e-06,2.2437913e-05,4.326153e-06,3.9393267e-06,4.2695947e-06,4.8094047e-05,0.0001006915,0.0005795015,2.2195575e-06,0.00026529157,0.00018448221,1.2660615e-05,6.0576963e-06,2.0579478e-06,3.972863e-06,3.1472891e-06,5.3937024e-06,1.8366547e-05,8.052692e-07,2.0374926e-05,0.00011828781,8.4998455e-06,3.0642033e-05,3.4424407e-05,2.1322807e-05,0.0002104363,2.6341251e-05,0.0002902634,0.00010364534,5.458841e-05,0.0001824587,6.824697e-05,1.1280936e-06,9.2488756e-07,3.1899901e-06,9.916067e-07,7.178742e-05,5.6708936e-06,0.02926605,2.795265e-05,9.95449e-05,0.000153266,2.7568258e-06,3.3841712e-05,5.299116e-05,0.00014645317,1.0462958e-05,1.4663897e-05,2.5441893e-06,6.223434e-07,6.344407e-07,3.0486177e-07,1.8442204e-06,7.6966427e-07,1.3438464e-06,0.00016126249,5.7001922e-05,8.5379315e-06,8.364876e-06,2.1452724e-06,6.178464e-06,2.8960736e-05,1.3485035e-05,7.832052e-06,3.438798e-07,1.2261683e-05,1.399052e-07,1.1595827e-05,7.531042e-06,2.3962548e-06,4.6040986e-06,7.9102733e-07,4.4784456e-06,1.7512141e-06
CNN,img_92.jpg,0.0001081991,2.6715381e-05,8.379426e-05,0.0029252484,0.0004948239,0.015922518,1.3306801e-05,0.0003280714,0.0007730172,0.00023697053,0.0062292675,0.0003828753,0.0018186037,0.09731927,6.023649e-05,2.3892466e-05,8.650197e-05,0.0002473098,0.0014183926,7.823836e-05,2.1536232e-05,2.4499377e-05,0.000118373,0.00014427543,9.5551375e-05,8.017366e-05,8.9370355e-05,4.1285195e-05,9.95051e-05,2.4540956e-05,0.010024074,8.6771026e-05,0.00095751375,0.00046837277,3.3456035e-05,0.00011025393,6.3532134e-05,0.00012338402,0.00010223512,1.5410005e-05,0.0006566533,0.000572129,2.4466315e-05,0.00056072284,2.7440408e-05,4.3733213e-05,0.00023286763,0.0008035898,0.00086997903,0.02375772,9.625341e-05,0.00013391644,5.0817416e-05,9.660101e-05,4.3661414e-05,3.53321e-05,2.094424e-05,0.0012293324,0.0003863455,0.00094562763,3.842549e-05,5.990554e-05,0.00041832792,9.585672e-05,1.0851282e-05,1.3325722e-05,0.00057897577,0.00026701423,0.00044056406,0.012601613,2.5204568e-05,7.299297e-05,0.000115503644,0.0036439865,0.0023965014,2.1397183e-05,0.0018498994,0.00038524246,0.0012765431,0.0014623542,9.800447e-05,0.00265309,1.4842147e-05,5.1151448e-05,0.003221725,0.005007864,0.05222571,0.0038417685,3.039341e-05,4.582074e-05,0.00054115057,0.0019555255,4.806632e-05,6.936639e-05,0.005139065,3.043904e-05,4.982102e-05,0.0010542519,5.398822e-05,2.9836861e-05,1.3641329e-05,5.2573232e-05,2.3223301e-05,0.011409008,0.00042784697,0.0007388516,0.00019984467,0.00157112,0.0005737693,0.0006915872,0.0012982778,0.00086917786,0.00029314912,0.0016790824,6.126384e-05,0.0002581626,0.0017020064,0.0051531894,0.0017809932,3.9044822e-05,3.5813282e-05,1.9395913e-05,7.694998e-06,0.00038605672,8.831442e-05,0.0003450613,3.4463377e-05,0.001232489,2.841685e-05,2.5446427e-05,9.155172e-05,0.00023228585,0.0008136619,8.0649115e-05,0.00037232216,3.1851047e-05,0.007441854,3.7299953e-05,0.00085945404,6.963426e-05,0.0007748091,0.00042873863,0.00015970787,0.0001694035,8.099736e-05,0.00050088926,0.00024112593,2.4478266e-05,3.0968873e-05,3.8080525e-05,0.00063068175,0.00052721874,0.00020571565,0.0002763944,0.0015936001,1.2087588e-05,6.0037648e-05,0.00023982172,0.0001657673,0.00011965024,5.721489e-05,0.00021614163,4.508051e-05,0.0016676482,0.00017199878,0.00017916139,0.0001914067,0.0040713414,1.6583495e-05,7.784353e-05,0.00019711805,0.0005724821,0.00019801065,0.00046986438,0.00014697811,0.00044720754,8.541436e-06,2.414095e-05,0.00020247843,5.820514e-05,0.0027926918,0.00016896843,2.5592717e-05,0.0004785535,0.0012384887,5.7271667e-05,0.0026639567,0.0013533611,1.6705404e-05,0.00038063046,0.0010236254,0.0032619096,0.0015801447,0.00029172693,0.0052080597,3.4847777e-05,0.0009255484,0.0007787108,0.0002398781,0.0045084553,0.0051685455,0.0005170041,1.1268053e-05,1.5722755e-05,0.0016368863,0.00019688057,0.10111731,0.0008179597,2.6476606e-05,0.0006156797,1.6205227e-05,5.1995732e-05,5.1661107e-05,0.0014227416,0.00065733684,2.353477e-05,0.0014270722,6.862798e-05,0.0019180734,4.068352e-05,0.00032397817,0.00045492113,0.00014248835,0.00012055935,0.00040235804,1.3352691e-05,0.022879062,0.0012459687,0.00013886264,0.0032584616,0.0009067477,0.00027371215,0.0016005194,0.009017104,0.0017313696,3.3943765e-05,0.00023949968,0.0017186335,1.6969689e-05,0.001111494,2.8315024e-05,1.7558814e-05,0.001018722,0.0009967627,1.6786884e-05,0.00022719413,2.5045803e-05,0.00044194306,2.927531e-05,0.0006879003,3.6569403e-05,0.0044240165,0.0009777939,2.9753888e-05,0.00021587948,4.405907e-05,0.0002793656,0.00025692408,0.0004924409,0.00018425914,0.0001487159,0.00020292634,4.207339e-05,0.00012978518,5.6775e-05,0.00022377401,0.00028792923,5.8279682e-05,0.00027508716,8.966009e-06,0.00086731487,0.00022845615,0.00015248089,0.0010837043,1.6699065e-05,0.00015403255,0.00012357686,0.0015157849,0.0005174565,0.0010311678,1.4642381e-05,2.567148e-05,0.00016357002,0.0028880376,4.188147e-05,2.631512e-05,0.00011117049,0.0025306162,0.00046951722,0.0034375046,0.0005058101,0.001093638,0.19359177,0.00011374286,0.00015788313,2.9344576e-05,0.00092619914,0.00040737473,3.5213492e-05,0.0007264622,6.347023e-05,4.445607e-05,7.617896e-05,0.00020384535,0.0018493101,0.0008135704,0.0013187566,0.0002980414,0.17725125,0.0023725443,4.3926622e-05,0.00019731939,2.9343902e-05,5.9664413e-05,3.981362e-05,1.7982633e-05,0.00041604898,0.0013336466,0.00015722404,0.0005361533,5.4057415e-05,0.00016256588,3.4472512e-05,0.0010191747,0.0016481235,5.2673702e-05,0.0001403243,0.0005635572,1.8817136e-05,4.540939e-05,0.008242835,8.414589e-05,0.00035657026,0.00043179767,0.0011841196,6.692356e-05,3.821025e-05,0.00014148773,0.0032938889,0.0014388192,0.006596444,0.007263524,0.001205885,3.2077143e-05,0.0010802959,0.000512057,2.693087e-05,0.00054974423,0.01827496,0.00046772868,0.0021897734,0.0002921069,2.9119128e-05,0.0019429368,0.00030605728,0.00073245465,0.0035922674,0.0007390531,5.729483e-05,0.000120133154,6.858094e-05,0.00015571692,0.00032104872,2.1179367e-05,0.0037743559
